"","s_1","s_2","s_3","s_4","s_5","s_6","s_7","s_8","s_9","s_10","s_11","s_12","s_13","s_14","s_15","s_16","s_17","s_18","s_19","s_20","s_21","s_22","s_23","s_24","s_25","s_26","s_27","s_28","s_29","s_30","s_31","s_32","s_33","s_34","s_35","s_36","s_37","s_38","s_39","s_40","s_41","s_42","s_43","s_44","s_45","s_46","s_47","s_48","s_49","s_50","s_51","s_52","s_53","s_54","s_55","s_56","s_57","s_58","s_59","s_60","s_61","s_62","s_63","s_64","s_65","s_66","s_67","s_68","s_69","s_70","s_71","s_72","s_73","s_74"
"g_11",0.133422000841241,353.478936922166,0.810218653401913,144.776785198677,0.433495898769479,1649.58793779795,89.4105710022336,209.043261970182,266.535474458137,56.7843754039867,188.926152039435,764.242694631539,386.820982993365,6.09580427769318,93.9535415000551,0.16668888015806,14.9798570606984,11.3711615598778,85.9876481368651,26.7969780160963,883.006149979815,16.9973599740967,10.1511227343229,1343.65720821148,42.3328212109944,158.174952043983,55.5136693164617,604.229675026031,0.023219868351108,1.01512459588527,158.470386130436,8.5729330345361,27.8309812107824,1.92719204161732,17.5557128094835,608.327952967351,2.42118292605866,3.06355238981547,23.8901779069109,5.15402903153276,4.17819862487179,4.30665515412607,27.4691363858921,0.072877588594995,139.511975233478,165.741443526147,0.808233845521767,356.175446281904,12.9920717665234,142.517829765679,0.345588094417339,3.23664651430909,123.141143758182,0.251857980227488,8.26449223916032,4424.41456495264,2.00205601295557,36.1457863649489,1784.73996012031,129.162654185027,1.79914728164405,0.10958955869894,43.8850467220084,64.5066980638374,467.872180335338,53.8901941861045,29.2409505869163,100.800117646978,43.8628214290721,15.4013668184638,12.3827935552858,0.34996442201833,2.81753042375241,0.347703350472852
"g_12",0,0,0,34.0910552291891,0,0,0,63.2345243127394,80.8862680027525,0,0,0,0,0,0,34.7852982058404,0,0,0,0,0,0,33.3892083528183,0,0,0,0,0,137.905822358309,0,1.36434884989306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77959034471049,0,0,0,0,0,0,0,0,0,0,2.77193864860679,0.0638891480274193,0,0,0,17.9715433909492,7.16089948952761,73.7272269241493,15.1494434995022,0,0,0,0,0,70.8243458138713,0,0,0
"g_13",5.15788194442792,210.569729405505,27.7793396815631,0.103793602014488,1.32865928201839,16.7988953820073,103.203990952281,0.263517953727769,457.677253385115,127.483370877121,276.609094681319,39.4989390595487,2.91450132804237,269.247549963485,11.0343242547446,31.6147280098655,0.0627502103564645,115.152058561931,0.0967161438975196,969.081181218493,0.178227489725353,3.52841438176537,0.806762362271195,1.72805865920916,37.8723464109615,33.8212156902455,122.223852613811,5.64944037289754,0.000809804081881915,492.50463681461,825.663100604801,0.93155556846078,5.57801776386676,17.6353943057899,64.0536426096233,63.6782226792397,156.973336834372,1.91782883061209,1760.30786871611,99.9567601130182,1.78564930456902,43.6602692344454,21.6366203936631,1.34673822009077,24.3691087269144,3.95707811241163,345.042575553539,1.85410849459627,67.2334579925219,449.057973891157,46.8097177965832,47.9819829023956,23.7873907259036,675.523301539191,0.69425866493568,0.788122772690583,455.974116954036,10.1330157221523,0.533541241279557,1.29846416037993,294.635523732041,2.43879459162472,2.24497483537655,324.1164484419,0.000201092123168978,319.197290989538,0.145624719491851,1.15798732417588,40.1484904777966,46.0496433983104,5.9635046529546,2.49717281618977,0.924186835076892,15.6976792314494
"g_14",32.7438531987864,1.48558789966819,0.126271731787065,15.2963498879729,498.972170615151,902.939740175354,109.782150996239,192.691424669328,5.87899684447973,417.600107071961,83.9381623590954,2.41930733131986,34.6854690368267,169.771899056117,67.5586061194953,16.2233441483983,108.252804469088,46.5088818779763,0.0313887895002848,10.3843569897382,3132.88996669967,58.8001814033596,0.489338616316949,209.685958631429,14.7622010060349,5.99531229718372,70.1780187651686,3.861106726563,15.9711964135784,15.1927128954994,0.22318100194299,2.55186994231798,47.0040828513341,1.6365743621206,411.374024855445,25.8348784102591,1782.4656751289,0.644806343620618,200.741519947295,9.01702499462277,330.414000528169,717.686490549166,648.720436671249,619.772189504466,134.016409364516,30.0568420368487,7.20140269035493,0.370934026591892,65.5110878323487,3.07352939959544,312.516072474175,5.37032111557913,4290.53670751144,980.22913246336,652.005452533158,1045.07906765856,94.9997384681266,136.966785117371,197.223056378884,23.4291604019659,15.132784589661,497.999527158554,1543.11532945786,9.12854326113546,13.9606202984083,5.94335698473532,1740.2302049485,897.151447173833,0.145827255987993,678.680703388016,244.088693080433,144.716042514687,42.9333354928961,78.8442177313161
"g_15",0,0,0,5.63909511198073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.006686841647,0,0,0,0,0.196571851805649,235.924872840393,50.9881837382757,0,0,42.0416997708027,0,0,0,3.73043991913536,0,0,0,0,0,0,0,0,0,0.59891461901348,0,8.5050343383729,0,0,128.896461253042,0,0,0,0,0,0,0,0,0,0,0,0,917.171380490023,0,0,491.76362014622,69.376069784141,0,4.52079275904379,0,72.2425071919879,0,0,0
"g_16",0.00426903897393502,7.08111032538928,16.9875794056061,7.27940145909901,3.43364612931495,0.731577248663376,133.985275271197,592.625447509124,4.10396624136221,0.184183562795999,4.10269586652411,5.95362365788185,0.299823865350619,9.98486644267255,0.712071126330761,9.86444879925491,114.086247985016,25.09899530014,1.51593893527013,4.94127277685784,0.0136278522396933,38.8181439189948,8.66196252964984,17.6254396164725,0.116446044255433,1084.80598316169,239.251893721172,254.807354560753,238.303197569798,3.3363969256108,0.797593844641555,3.24309354577379,129.955502297151,86.7879810940493,62.3986909996896,6.04782771493153,57.0099614877402,12.7559231561712,3.97869813323036,0.713126374275951,31.9540293623527,2000.18307031446,791.19315534803,193.834376497535,63.2937516578181,1.70737111114468,1.6657494483986,253.18579373884,6.23883846427783,52.3522334683657,62.2767897047053,97.3995844028689,13.9403932711973,0.20329007764424,0.0480213920336888,0.358933601738846,0.059554200822883,0.860929191323679,0.0483248379460962,34.1753186606797,1.0261382709319,1.69560480251886,7.86120221182618,1.98018743347007,76.3047587283992,156.552114749232,56.2634509745373,147.843244460356,8.53135894844093,74.3115720102641,3470.84413853333,19.9745383646784,109.354777477934,103.907201139489
"g_17",0.251377233899411,9.06914487219088,3.75456514672162e-05,15.5141083956311,138.44342568881,18.7818376250703,384.945929518845,2.47927670402646,0.0127242607621407,58.0752346313848,9.93968881800659,1.63378658716992,1.9337870203781,110.821914144516,0.242959981606126,6.65281514372752,155.861710696653,402.159798014167,1.45077391918381,0.0197932216618946,45.6418172062408,174.978586030005,4.33207522237493,24.1236277031712,8.40524124300495,2.08287334383124,11.3315058877761,14.6820936708774,1.02823429784257,271.921579945851,96.4256544537768,1.70336444500548,0.601950246959579,0.677909088118482,0.790254601945497,77.4553312383665,42.3332278805371,1110.28834432359,6.24478961034798,0.58780562939963,0.326855187687375,0.282131233445137,26.0672099950708,38.2830302926938,0.597597640893329,80.05688618765,39.898395423258,33.2750394752904,14.9762968965444,127.760169837855,43.6928225822847,4.47398864718353,379.639567575742,24.3585403043989,1.19832396778073,36.6756427335374,5.46288922971359,8.96431389998439,1.84654769906903,0.107819082262665,67.463573967644,1.05846064228355,0.000809971933773232,3.29534784830531,2054.04772130269,0.811081260201868,87.9425623747541,0.0946258068554548,0.0593715861981351,173.628821875775,9.17505317212493,0.15444240244066,0.000126771391938924,0.0619851624229262
"g_18",141.259299140212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04256268615162,0,0,0,0,2.02459398023091,0,0,3.02198852902864,3.36996342499095,0,0,13.794616858323,0,0,0,0,0,0.571014234784714,0,0,0,0,0.852697802135564,0,0,0,0,74.3807234809258,3.97412641726252,0,0,37.9283658113658,0,0,14.5388987494675,0,201.068494743854,0,0,0,0,0,0,0,1.14611317145898,0,0,0,0,0.114324753571974
"g_19",9.10275287514931,4.46532384441732,206.797343510488,1.44346754498214,0.0551480604326118,12.7292251463559,7.39247530784917e-05,0.382669858400594,1.91345043253646,28.6050985597365,0.697081886959364,238.622579045195,7.61440316750224,9.52228462517708,0.247439699333769,0.186559189314697,6.46062485567929,37.0928503727111,2116.52185653787,100.784282146325,56.0713378374773,53.2360255523067,2.65341813942956,3.15460950445049,0.491683066589861,0.0214794772842407,1.2129459199047,0.870277676213213,145.361787287987,0.261307821313852,12.0375228409355,522.04624131144,65.1363522994455,7.61353632886734,0.00458719008513067,403.80799605023,0.0290762474438632,12.270707826135,35.4911783905067,0.00156972779979705,17.308870600396,4.08243882272584,3026.36071784943,34.6013488252372,95.3178722887957,15.4043255985893,0.0916325884875463,7.58675578264185e-05,107.748326367173,42.1370202404445,53.6326974911368,5047.53872908026,39.5257875355515,1306.8638056818,1.27709007572712,18.5918875679045,111.271816496583,39.9524610866273,2879.82456577142,426.988170124109,22.6042509809653,0.0522445327459844,2.80950856732335,160.807344610965,0.241732430395979,1.92355461542796,39.2723776772222,5.61635447275286,1.45238918981524,2.36699494686945,5.08283917780884,1.25428354414846,1.84698774256512,216.837211626152
"g_20",21.6990623521226,0.5925869591713,56.3005508864646,5.68406263623151,134.17582163428,14.2997971298111,20.8926954256887,25.7357624175327,207.329831144078,0.0696894717743475,2243.18926937694,90.6002468387227,18.5435862951836,102.322094221491,1059.62760063953,0.0181956786812476,150.45951810242,12.7094585039249,0.137700004669553,3.01771458379528,119.459741510789,15.2184086792822,1.08782627751891,3927.22280440454,2.59069716356607,84.0365325629081,404.991791369708,44.0680595357532,25.8070982873069,6.17713166814475,1.4305226337419,4.03512420180683,3.45525044249574,136.705827122702,6.24105616323978,2.903888726407,40.9736902615484,472.465603626167,2.27125874916354,47002.1534234327,53.7547888078726,107.504818364817,152.962962563482,58.5446036713743,57.1029269594602,1230.62824346405,0.494053502321971,6.6028439949502,238.510798551121,1775.72650045649,712.950939069349,3031.64314352639,13.6582276759657,163.193001729255,0.014726997852433,0.477524508793475,98.847555211312,8.14177413377445,4.38287954821784,13.7185365287922,0.176312551458943,361.797954592323,23.4602372930154,0.351471877860628,4187.97630836948,9932.24538327743,26.1042227127862,0.0283197656030811,2.18899853077999,3.29163065876136,4.76293812268342,829.023190784622,133.328619905107,350.887317265619
"g_21",716.500090555473,4.43486836928234,10140.5611768749,99.0796773257318,488.934936397262,96.2251370279579,14.8034497736338,0.872637047296782,74.2286366801723,4.06004513784312,1839.74598732508,22.874421103289,0.0850241125783335,16.144804416101,3.97136188117669,1.89660753471472,176.89589710672,12.4958022524443,0.362630652686264,2.32173480184012,44.8453264059322,17.9745000064919,1.7053634486503,76.3973381466335,0.189314114102889,32.5022967466387,180.116874588272,197.55640695129,8.43101104718192,5.43001189699078,5.98864372290815,31.4561583461127,123.148719863123,210.701244486867,2.52207042695202,2.4116825426339,9.02998477367882,2.29333440955932,250.286613387644,1091.71369358408,203.968251838467,333.76823331861,6.63526255114635,2.68726904261543,28.2494756415587,2.04753774604678,516.414371416155,9.43773893964703,670.151241199707,9.00246158550202,25.5872194756756,37.9788612903605,816.336149127463,2940.5237413269,4.64432969895833,187.549829536942,12.1640416898589,65.8259287555582,1459.31530417083,0.000565147724206553,5.6816148757205,113.143597115799,0.0705071655032432,54.7193139530414,5.04000961868612,30.5501793356323,55.5421679275819,5.08168322332842,102.467115291676,331.943975493972,0.198806303679063,1867.05814673507,68.4136823133092,136.328486069746
"g_22",145.197552274529,15.6584556048089,2141.97829850507,0.0342358799182914,5.4572504514601,14.0489549850901,0.0698858159882294,5.7216015096946,53.3590404541657,683.849588555894,334.529977248129,0.193610628952,0.408168819780621,0.593756489330906,7.48283745586257,7.97372726107551,0.0738723321245844,17.9387918391636,4398.55258213926,0.0882027968210812,0.228128035950119,0.975216901082112,156.407033108328,0.0786804515369768,76.6716297808416,7.28692721685952,0.0471244178349831,89.8099062667911,144.144544456416,1.48299823627068,17.7898101263556,360.975270149939,101.782137133657,0.534112977372683,32.9187580564861,61.9473540669914,16.3558220669883,36.7632259884568,33.2759482506542,2057.1740893024,0.00404879467128884,236.904145457333,27.9202729301104,282.335531061821,1241.89816530689,0.510852112232379,21.3134088379437,69.6876376239747,0.144624622462248,1692.3275234274,0.152724144150985,8.7635244784299,30.0318128333599,191.848191651268,170.619480075933,123.595072533492,0.397914503435221,653.903932016041,112.036159449383,687.028490382233,639.881442170324,45.2534618284927,4.8090616083074,420.381810265529,8.13798708985066,38.6753621259272,14.8683613789389,112.816253537592,20.1252890163167,358.269444924089,2.14415846200292,491.658155263449,19.8216904255968,587.630018470845
"g_23",1.80087753670856,0,0,0,0,142.539637894625,0,0,0,0,0,10.4562668496571,0,0,0,0,404.267718528817,0,13.0876095521827,0,0,0,0,0,0,7.87603459966502,0,0,0,77.8345053003087,0,0,0,0,0,0,25.6775663344998,0,20.174125391767,0,0,0,0,0,0,95.33034785236,0,0,0,0,0,192.825204450077,0,0,0,0.0534837062970036,0,0,0,0,0,0,0,0,0,0,0,84.8039007828244,49.1305608777448,0,37.0424089106887,0,0,0
"g_24",2.45219988132093,0,0,0,0,0,0,0,0,0,0,0,0,138.879999293953,0,0,0,0,0,0,0,0,0,713.216642571751,0,0,0,0,0,147.924852799293,0,0.540356079747388,41.6060635767011,27.9175227120905,4.2282493155098,13.7528492433485,0,0,0,0,0,0,0,0,0,0,2.43685941756256,0,0,10.2821734353006,0,0,0,0,0,0.653068551593672,0,0,98.5714790970387,0,0,0,2.62978824221655,0,0,0,0,0,0,0,0,0,0,0.594297898881116
"g_25",0.260325846420003,29.6259103809025,34.004865005918,1067.81680735476,49.0359362355276,40.2103029815861,24.0157733500211,0.559067731868894,211.741457286639,60.293264831014,324.938582564982,256.12907674737,85.1226402207868,15.3938670278077,2698.20747935725,219.458537348977,915.134659442624,504.559963720694,9.74006769896951,197.132656674836,34.1099830789564,7.7275921821324,312.898684032781,0.283782940414706,79.4904899451118,304.524776917607,58.5242819468073,242.356034935107,2.19669513155669,336.197103622656,23.2973672239169,1431.75338366771,65.0557335663667,1.24125236708751,8.37807763600342,49.0052148667983,0.00542834634014229,154.546823431147,97.7821181729011,1534.12260973574,16.6733840735623,1.43745549542967,0.689553753194102,2.62867725547963,5.85530248410325,10.0226873812684,312.164620033094,48.5136480332839,0.58504145289267,275.086464750823,15.9390261236411,582.237049344789,2071.97524376721,0.0552244665870485,0.296023109236172,3.30441370758167,75.7742766187303,95.8285564545468,1.45032086636345,0.140579964180162,3655.80021575134,13.7203975084978,0.0154005428213878,2.09475277552043,0.0549581388918265,2.11267043978133,1128.86815366537,1094.23233507368,88.7638209230309,354.125352690489,123.299681922,0.553327193213402,4.1441453539122,319.068330232529
"g_26",3.65973633490773,14.5825891701185,16.3778707369131,20.1572746345043,0.225994847509638,168.517062674609,18.4918900562125,7.55549383335784,5.82353004384032,9.93915439591874,25.8285396539124,75.2890257704315,0.926758927923595,2.23844563762721,49.7944513649553,0.00138858028288793,0.20710820915898,0.698657072738438,7.10283519058826,15.3057458889139,28.3838359104552,97.0730380833708,31.7971693876012,4.02516619458021,0.523061272676505,3.13671596028812,26.1767869974119,4.47946781959411,4505.41530669285,0.104288771548158,18.3866777799117,36.0470462647081,0.222821873408162,0.30094176849643,0.769981632669133,4.44912662077236,68.1797442032115,150.006823340157,122.257254309096,2.58414164686523,4.39489341642554,7.74011461426529,9.20198644669988,14.2387644510927,25.8846335352278,19.1483644460341,3.35194817823428,2.94584673017088,15.9985861563003,0.968881973410483,2.68091832074612,0.00999702717124681,128.614588994744,0.03114550735006,0.257088223912733,29.4800878820434,2.87871615467096,27.4491028630696,1006.71660873951,6.85047111813968,19.8523044773646,152.17856188835,68.3204181286169,35.1600427710467,5.55075390948761,1.31282979225094,6.88354191872762,4.18084002609672,1.07846819443163,620.50016222386,0.0149536453566381,39.7920537243843,31.4850654090753,18.2594009819455
